Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2016-01-07,Kolkata,29.3,36.3,15.5,0.3,NA,N,40,WSW,NE,14,5,73,64,1007.9,1011.8,NA,3,29.7,34.9,Yes,Yes
2020-07-03,Mumbai,14.7,27.9,15.0,8.8,10.8,ENE,32,SW,WSW,6,13,63,43,1022.6,1022.3,0,7,21.2,24.7,Yes,No
2012-06-20,Delhi,14.5,25.0,10.6,12.0,NA,SSE,47,WNW,S,8,17,53,63,1022.8,1006.4,0,4,22.6,17.5,Yes,Yes
2022-08-10,Delhi,10.9,19.5,3.7,1.2,7.4,S,35,SSE,NNW,5,13,78,73,1006.7,1011.2,2,NA,11.4,11.9,Yes,Yes
2025-11-20,Hyderabad,28.7,38.8,11.2,NA,3.4,WSW,36,SSE,SSE,5,14,54,72,1020.7,1023.7,5,0,33.8,33.5,Yes,Yes
2025-10-30,Jaipur,21.2,31.6,19.9,2.6,NA,NE,46,E,ENE,15,14,87,45,1019.8,1008.4,NA,4,24.5,30.4,Yes,No
2022-03-02,Pune,18.1,30.3,0.4,13.5,1.4,ENE,50,NW,SE,20,20,66,71,1021.0,1015.5,NA,4,29.9,23.6,Yes,Yes
2011-02-22,Delhi,17.9,31.2,11.2,10.3,5.4,SE,49,NNW,WSW,19,7,53,90,1011.2,1017.0,NA,NA,20.4,27.1,Yes,No
2030-08-07,Delhi,27.8,41.0,0.1,11.9,8.4,WNW,43,NW,SE,18,7,68,32,1012.2,1013.9,8,NA,32.9,36.1,Yes,Yes
2034-06-17,Jaipur,11.7,24.9,17.4,6.8,2.7,NNE,49,NNE,NE,8,12,86,31,1010.2,1019.4,NA,1,23.4,16.2,Yes,Yes
2009-05-05,Hyderabad,10.3,22.1,12.5,1.2,6.9,SW,20,SE,WNW,16,12,80,88,1009.0,1010.2,5,1,21.9,21.8,Yes,No
2026-12-28,Jaipur,23.2,37.0,2.3,NA,1.0,SSE,40,WSW,S,9,11,64,44,1022.3,1011.3,NA,7,23.3,23.3,Yes,No
2021-04-09,Mumbai,11.2,23.2,4.0,2.2,9.1,ESE,47,ESE,ENE,20,13,62,68,1016.7,1006.1,5,0,17.0,15.6,Yes,No
2025-07-05,Kolkata,20.9,32.0,3.4,5.0,11.7,W,44,ESE,N,10,19,93,80,1024.5,1010.0,0,1,21.2,27.4,Yes,Yes
2010-07-11,Ahmedabad,13.6,22.3,14.1,13.3,0.5,NNE,40,NNW,SSW,11,16,51,42,1013.3,1019.6,NA,NA,14.6,17.6,Yes,Yes
2008-09-21,Jaipur,28.1,41.8,10.5,NA,4.0,W,36,E,SW,15,13,81,86,1012.8,1024.6,7,1,39.4,30.0,Yes,No
2020-12-05,Delhi,27.5,35.3,6.8,14.1,3.3,NW,29,S,ENE,18,11,64,60,1014.2,1013.9,4,8,30.2,32.4,Yes,No
2008-10-19,Mumbai,26.8,39.3,9.1,8.5,10.2,N,30,W,SW,14,5,65,42,1013.7,1010.7,NA,4,28.2,33.8,Yes,No
2034-11-29,Delhi,27.8,39.4,3.4,NA,5.6,WSW,22,S,NNW,7,18,86,69,1017.0,1006.6,1,0,31.0,30.6,Yes,Yes
2032-06-25,Chennai,12.9,25.8,0.9,7.4,0.6,SSW,42,E,ESE,6,20,80,52,1015.9,1009.9,1,NA,15.6,23.8,Yes,Yes
2030-09-28,Ahmedabad,11.7,21.7,13.5,0.5,6.4,SE,43,NW,ENE,7,12,76,88,1005.9,1022.0,2,3,18.6,17.8,Yes,No
2013-05-24,Chennai,15.4,26.1,17.4,10.9,2.2,ESE,28,NNE,NNE,20,15,87,60,1006.9,1006.2,6,0,15.5,17.8,Yes,No
2034-06-10,Pune,18.7,27.8,8.4,NA,7.6,SW,31,E,WSW,9,10,69,85,1017.1,1016.0,0,7,22.7,21.6,Yes,Yes
2033-02-18,Pune,21.5,29.3,10.9,7.0,5.9,SE,39,N,WSW,10,10,51,44,1015.1,1014.8,5,8,22.4,23.8,Yes,Yes
2016-02-14,Jaipur,23.4,33.5,1.4,7.3,7.2,NNE,44,W,S,11,20,97,47,1024.1,1017.6,NA,3,25.9,25.3,Yes,No
2025-12-04,Jaipur,13.9,22.6,17.7,NA,4.1,W,41,NNW,W,15,13,72,55,1010.3,1018.6,8,8,17.3,15.2,Yes,No
2010-09-28,Delhi,11.0,23.8,2.1,7.4,6.4,SSW,27,ENE,ENE,13,12,68,89,1020.0,1009.6,6,0,15.8,20.7,Yes,Yes
2014-03-22,Mumbai,28.8,43.0,15.6,9.5,NA,NNE,22,ENE,SW,18,13,67,38,1005.0,1020.7,2,7,35.1,38.7,Yes,No
2019-08-08,Lucknow,23.2,36.3,13.4,12.2,NA,NNW,24,ENE,NNW,5,9,72,34,1009.1,1010.1,NA,NA,32.3,24.7,Yes,Yes
2028-10-23,Chennai,24.0,35.6,0.9,4.1,NA,ENE,44,NNW,SSW,11,15,79,49,1020.2,1012.0,NA,7,25.5,26.5,Yes,No
2028-05-24,Chennai,12.8,27.7,11.1,11.9,3.9,SSW,40,NE,WSW,9,9,68,85,1006.4,1005.1,1,3,25.4,19.1,Yes,No
2024-06-14,Jaipur,12.9,22.0,16.1,NA,3.0,NNW,49,NNE,SW,6,16,53,38,1008.3,1020.8,4,NA,17.5,13.7,Yes,Yes
2030-02-03,Bangalore,13.4,25.6,3.7,10.2,0.1,ENE,48,NNW,E,19,13,90,66,1009.4,1023.3,NA,6,15.9,18.0,Yes,No
2014-02-19,Lucknow,16.3,25.4,16.7,6.3,8.9,WNW,24,WSW,ENE,13,19,78,86,1018.6,1019.6,3,0,17.3,21.4,Yes,No
2009-01-07,Mumbai,23.8,34.2,1.8,12.7,10.7,E,31,ENE,WNW,18,7,60,48,1024.2,1022.4,NA,2,31.8,32.6,Yes,Yes
2018-12-08,Pune,21.8,34.0,9.3,13.1,11.1,WSW,32,E,SW,8,8,85,35,1023.0,1012.6,5,1,26.2,25.9,Yes,No
2017-04-28,Bangalore,17.0,25.7,17.1,0.2,9.7,SSW,49,ESE,ESE,16,5,52,53,1019.9,1023.6,3,8,18.0,19.9,Yes,Yes
2013-10-12,Delhi,10.9,17.4,8.2,7.4,7.8,ESE,26,WSW,ESE,14,17,98,78,1021.8,1007.9,2,5,16.2,13.1,Yes,Yes
2024-09-07,Kolkata,19.8,32.8,6.3,13.1,11.2,NNE,44,SSE,SW,7,12,71,53,1008.7,1024.8,NA,NA,21.1,28.5,Yes,No
2033-04-06,Jaipur,19.5,26.0,0.8,7.1,7.9,SSE,40,SW,S,20,15,94,90,1007.7,1006.7,8,1,23.6,24.6,Yes,Yes
2032-03-27,Ahmedabad,12.7,18.3,6.9,3.4,10.8,ESE,48,NNE,SSE,11,16,64,33,1010.1,1006.6,6,NA,16.1,16.5,Yes,Yes
2023-11-14,Delhi,29.0,40.8,19.3,13.2,0.9,E,49,N,N,6,8,79,30,1020.6,1013.1,8,7,35.6,29.6,Yes,No
2024-05-22,Mumbai,20.6,33.4,5.7,3.2,7.5,ENE,50,SSE,E,11,18,51,43,1024.9,1006.9,2,7,26.4,24.4,Yes,No
2027-11-13,Jaipur,14.2,20.0,4.5,1.7,4.2,SE,27,SW,E,17,8,95,40,1023.9,1014.4,7,0,19.3,16.8,Yes,Yes
2030-04-01,Pune,16.8,29.7,7.5,NA,6.9,SSE,48,NNW,NE,13,14,85,48,1016.5,1010.9,3,NA,20.7,19.1,Yes,Yes
2014-05-12,Pune,28.6,38.1,3.7,8.9,6.3,WSW,47,SSW,W,12,12,91,89,1017.4,1021.9,2,NA,32.7,37.3,Yes,Yes
2020-10-25,Lucknow,10.5,17.9,11.3,8.6,10.0,NNW,49,WNW,NNE,13,15,94,82,1015.8,1022.5,2,2,11.4,13.5,Yes,Yes
2029-04-03,Kolkata,29.8,43.1,2.9,0.4,2.8,S,47,SW,NNW,13,18,90,42,1014.1,1018.5,2,7,36.2,32.3,Yes,Yes
2031-05-20,Pune,15.0,25.6,9.9,7.1,NA,ESE,50,NW,ESE,12,10,65,82,1015.8,1022.0,4,NA,22.1,21.1,Yes,No
2024-11-06,Delhi,19.7,27.8,1.1,NA,11.0,W,24,NW,ENE,9,8,98,43,1007.3,1019.5,8,1,26.8,21.3,Yes,Yes
2032-07-24,Jaipur,14.3,24.2,14.6,5.9,NA,S,30,NNE,WSW,5,12,83,80,1016.5,1017.4,7,5,20.2,22.6,Yes,No
2016-10-27,Hyderabad,23.0,32.1,1.7,1.3,2.1,SE,32,WSW,W,18,11,72,41,1020.4,1011.1,7,NA,31.7,29.9,Yes,No
2014-05-15,Bangalore,12.7,21.4,19.1,1.1,NA,ESE,38,WSW,SW,15,5,71,30,1006.5,1013.4,4,7,16.7,15.6,Yes,No
2028-08-18,Hyderabad,28.4,35.2,12.2,4.4,9.5,NNW,48,N,WSW,14,15,61,39,1016.8,1022.8,3,NA,33.8,34.8,Yes,Yes
2028-10-20,Delhi,11.4,20.8,11.3,13.2,9.3,WSW,37,WSW,SSW,5,10,55,70,1017.2,1009.2,1,2,16.9,18.6,Yes,No
2019-08-31,Hyderabad,17.7,27.7,13.1,3.1,7.2,NE,38,ESE,SSE,6,12,93,68,1024.7,1021.8,2,NA,22.4,20.7,Yes,Yes
2012-12-09,Delhi,19.2,33.0,3.3,3.3,11.1,S,42,NNE,ENE,10,18,53,90,1013.9,1017.9,NA,NA,26.9,24.4,Yes,Yes
2023-10-04,Chennai,12.4,19.4,2.1,13.3,NA,NNW,43,NNW,NE,8,5,78,89,1012.4,1012.9,5,3,17.7,13.9,Yes,No
2018-06-08,Ahmedabad,18.9,32.6,12.1,NA,8.7,SSW,42,SSW,NW,15,8,53,33,1013.3,1021.2,5,NA,26.6,22.8,Yes,Yes
2017-01-18,Delhi,18.0,32.2,16.5,3.2,2.1,NNW,42,WSW,WSW,13,15,83,49,1007.8,1021.7,NA,7,21.1,23.7,Yes,No
2034-12-25,Jaipur,20.5,30.9,7.1,13.4,0.8,SSW,38,ESE,ESE,11,9,64,84,1017.5,1021.1,NA,6,25.7,25.2,Yes,Yes
2029-12-09,Kolkata,26.0,40.9,5.0,NA,1.4,NW,23,SSE,S,17,5,62,41,1021.4,1005.4,0,8,40.6,38.3,Yes,No
2014-03-18,Pune,19.9,34.2,8.7,NA,11.8,WNW,49,ENE,SSW,5,14,85,71,1016.6,1023.4,NA,7,30.9,23.0,Yes,No
2008-03-15,Pune,23.3,30.3,0.8,14.6,8.5,S,39,SW,ENE,9,13,98,89,1010.2,1011.1,4,8,25.1,29.8,Yes,No
2029-09-18,Kolkata,13.9,19.6,5.0,5.3,5.2,SE,44,E,NNW,11,8,100,33,1011.9,1024.3,7,4,15.8,18.3,Yes,No
2024-12-10,Kolkata,13.4,26.8,9.6,13.8,8.7,W,39,N,ENE,8,8,62,77,1024.8,1024.8,0,5,14.1,16.0,Yes,Yes
2010-01-14,Kolkata,22.2,33.7,12.4,NA,0.4,NNE,49,W,ENE,17,7,61,84,1008.0,1024.7,NA,1,27.4,31.0,Yes,Yes
2024-05-17,Ahmedabad,28.4,35.2,17.3,10.7,2.9,N,27,N,S,6,13,99,76,1007.1,1025.0,5,NA,30.8,33.7,Yes,Yes
2024-02-08,Ahmedabad,27.2,33.7,11.5,1.7,7.1,W,38,E,WNW,7,16,93,77,1006.3,1015.4,NA,NA,29.1,33.5,Yes,No
2032-01-05,Hyderabad,13.0,20.1,16.4,13.8,1.5,NNW,46,WNW,N,16,7,65,63,1022.6,1011.3,3,3,19.8,18.0,Yes,No
2022-01-16,Delhi,25.1,34.7,19.5,NA,6.9,NW,38,SSE,SW,7,9,58,72,1010.8,1013.6,8,3,27.1,32.2,Yes,No
2017-06-06,Chennai,29.3,37.3,8.1,2.1,1.5,S,45,NW,E,8,9,91,89,1023.9,1013.4,NA,NA,32.9,35.7,Yes,Yes
2020-04-11,Pune,21.0,26.0,17.1,9.4,8.9,SSW,49,WNW,W,18,17,95,59,1018.6,1021.1,7,6,25.3,22.9,Yes,No
2010-08-18,Pune,25.7,33.3,11.0,1.9,11.4,WSW,23,SSW,E,11,17,55,55,1020.9,1022.8,2,NA,27.7,31.3,Yes,No
2032-06-15,Mumbai,24.8,30.8,18.1,2.8,NA,ESE,28,SW,ENE,10,8,95,47,1016.9,1017.8,NA,8,30.8,26.2,Yes,Yes
2015-05-25,Delhi,16.4,29.3,12.4,14.0,2.7,S,36,S,NNW,20,6,60,89,1019.1,1014.8,3,NA,17.9,19.9,Yes,No
2029-05-07,Ahmedabad,17.3,28.3,2.5,6.3,6.1,SE,30,WNW,WSW,13,5,61,86,1010.9,1013.7,0,7,22.1,17.8,Yes,No
2015-05-29,Delhi,28.4,39.4,15.0,NA,5.5,SW,39,S,S,14,6,90,44,1012.7,1017.3,1,5,32.0,31.7,Yes,No
2018-08-05,Ahmedabad,26.2,33.9,15.2,12.0,9.8,SE,45,SE,WSW,6,11,95,55,1019.6,1021.3,7,NA,27.5,31.6,Yes,Yes
2034-09-20,Bangalore,14.9,23.1,1.8,0.7,9.3,NW,35,WNW,W,6,16,80,90,1016.0,1024.8,1,NA,18.2,16.8,Yes,Yes
2014-03-05,Bangalore,26.4,38.0,0.3,NA,NA,S,30,ENE,W,14,12,75,49,1018.3,1005.7,NA,3,37.9,33.3,Yes,No
2016-05-22,Bangalore,29.0,39.9,19.7,14.6,NA,ESE,46,NNE,NE,7,6,56,42,1020.8,1013.5,NA,8,38.1,36.2,Yes,Yes
2012-07-22,Jaipur,22.8,31.4,12.9,NA,6.5,SE,33,SW,WSW,11,17,51,37,1010.1,1015.1,NA,NA,24.1,25.2,Yes,No
2008-08-24,Kolkata,29.7,35.4,18.4,NA,NA,ESE,26,E,ESE,8,5,97,38,1024.6,1011.0,NA,3,30.4,33.9,Yes,Yes
2009-09-28,Ahmedabad,11.9,18.5,9.0,1.5,6.2,SE,35,SW,ENE,9,7,68,33,1016.1,1007.2,5,1,17.7,15.8,Yes,No
2009-02-09,Jaipur,27.3,38.3,4.0,2.7,5.9,ESE,25,WNW,NNE,20,11,88,43,1007.5,1023.9,7,NA,31.2,36.7,Yes,No
2011-05-05,Kolkata,21.9,33.5,15.3,7.7,5.3,ESE,20,NNW,ESE,6,14,85,82,1014.2,1006.4,8,5,23.3,23.7,Yes,Yes
2034-06-12,Jaipur,20.4,27.6,3.3,12.9,1.6,N,43,WSW,W,9,8,92,72,1016.1,1016.8,NA,6,21.9,20.5,Yes,Yes
2014-07-04,Kolkata,19.6,25.8,15.8,9.9,2.1,W,24,WSW,NNE,12,20,71,60,1022.9,1010.3,8,4,19.8,24.1,Yes,No
2022-10-20,Bangalore,28.4,35.8,13.7,11.8,7.7,E,27,SSE,N,7,18,89,80,1010.0,1018.2,1,NA,34.5,29.4,Yes,Yes
2030-12-22,Ahmedabad,29.4,42.2,3.2,9.3,NA,SSE,34,W,NNW,6,9,69,34,1013.6,1012.4,2,NA,31.9,41.4,Yes,Yes
2016-09-08,Ahmedabad,10.4,21.5,18.7,8.0,10.6,SSW,30,SSE,W,10,14,92,64,1023.3,1014.9,1,1,12.5,15.2,Yes,Yes
2016-01-11,Kolkata,29.6,39.8,4.1,13.2,1.1,ESE,23,SW,S,12,15,70,63,1010.8,1009.9,NA,NA,32.0,35.6,Yes,No
2016-04-20,Bangalore,29.2,41.7,10.6,14.4,6.7,NW,41,WNW,S,11,6,73,75,1024.0,1009.6,4,7,29.5,30.1,Yes,Yes
2021-11-24,Ahmedabad,25.2,30.7,2.6,14.7,11.0,NNW,30,SW,WSW,14,10,80,51,1018.4,1023.4,1,8,26.4,26.3,Yes,No
2032-01-28,Ahmedabad,15.3,29.7,6.3,1.7,5.0,S,25,SSW,SW,5,10,82,70,1009.9,1008.7,2,2,20.5,27.1,Yes,No
2034-12-22,Hyderabad,22.9,37.0,10.6,3.0,NA,S,45,W,W,12,20,83,59,1018.2,1018.6,NA,2,26.6,25.5,Yes,No
2018-12-08,Lucknow,18.4,28.7,0.2,6.1,10.8,WNW,45,E,NE,19,7,74,80,1007.7,1017.1,1,2,22.7,20.4,Yes,No
2027-02-08,Mumbai,10.8,22.8,3.3,NA,0.7,NNW,20,SE,NNE,9,17,72,81,1020.0,1012.1,6,2,17.1,19.5,Yes,Yes
2014-01-20,Kolkata,12.6,18.7,9.3,10.8,4.1,SSE,22,SSE,ESE,15,15,87,85,1005.4,1009.4,8,NA,18.3,15.7,Yes,No
2017-05-10,Mumbai,11.5,19.4,9.9,3.8,1.4,WNW,20,SE,ESE,9,7,99,34,1020.8,1021.3,2,5,13.3,16.2,Yes,Yes
2014-05-31,Ahmedabad,22.8,33.4,9.1,2.7,5.4,NW,45,WSW,SE,9,7,92,83,1024.7,1024.3,NA,0,22.9,28.3,Yes,No
2027-02-19,Jaipur,18.2,31.4,15.8,6.6,6.0,SE,21,ENE,S,5,16,58,72,1007.4,1010.6,7,0,25.6,18.5,Yes,No
2012-03-06,Delhi,25.8,36.0,8.4,1.8,NA,NW,40,E,NNW,18,13,91,72,1015.9,1015.8,5,NA,28.6,27.2,Yes,Yes
2027-11-01,Hyderabad,14.0,27.2,14.5,4.4,NA,ENE,21,NNE,SW,14,19,65,82,1016.1,1012.5,NA,5,19.2,20.4,Yes,No
2023-08-03,Kolkata,28.6,36.2,14.3,NA,10.6,NNE,43,WSW,SW,15,13,50,62,1024.1,1016.0,0,4,34.3,30.4,Yes,Yes
2012-11-15,Ahmedabad,21.1,32.0,3.8,NA,NA,NNE,25,SE,SW,5,9,71,35,1010.3,1016.1,2,4,30.3,21.5,Yes,No
2020-06-21,Chennai,14.2,19.4,1.3,NA,1.9,SW,20,SSE,NNE,8,11,87,37,1015.8,1016.1,7,7,18.6,19.2,Yes,No
2010-08-06,Ahmedabad,23.1,33.7,0.1,2.1,6.7,SSE,36,SSE,SW,5,11,60,90,1015.1,1013.7,1,0,24.1,28.6,Yes,No
2011-08-02,Kolkata,27.7,35.3,5.8,13.4,3.8,WNW,26,S,NNE,7,5,82,49,1022.7,1022.9,4,6,30.1,29.6,Yes,No
2032-06-14,Pune,17.6,25.5,8.2,6.4,5.7,ESE,50,NNE,NW,7,18,83,34,1019.7,1017.4,6,NA,21.5,24.3,Yes,Yes
2028-04-29,Kolkata,22.0,28.2,18.3,5.0,9.7,WSW,45,NW,NE,18,6,80,86,1018.1,1006.6,1,NA,24.4,27.8,Yes,No
2009-07-18,Chennai,26.1,34.9,9.7,NA,10.8,W,24,WSW,ENE,5,15,51,63,1019.7,1013.1,7,1,33.2,26.6,Yes,Yes
2013-01-18,Lucknow,22.5,27.7,11.7,4.0,0.7,ENE,20,E,N,10,11,54,61,1017.2,1012.0,7,4,23.1,25.8,Yes,Yes
2019-01-19,Ahmedabad,25.0,35.4,10.1,3.1,NA,ENE,35,NE,W,13,19,99,87,1010.0,1024.7,3,0,30.7,29.8,Yes,Yes
2026-11-01,Ahmedabad,17.8,31.2,18.1,6.5,11.7,W,24,SSE,SE,20,8,50,34,1009.0,1007.0,2,2,17.9,21.2,Yes,Yes
2031-12-01,Delhi,22.0,27.7,2.4,8.4,NA,NW,33,S,W,8,14,68,49,1023.1,1016.9,2,NA,23.1,25.3,Yes,No
2022-12-09,Bangalore,19.2,26.9,12.2,2.2,8.3,NW,44,NNW,SSW,19,12,94,55,1006.8,1006.6,6,1,22.9,20.8,Yes,Yes
2012-02-24,Lucknow,25.2,38.2,10.1,8.0,NA,ESE,39,E,WSW,19,19,54,51,1013.5,1006.3,0,4,37.9,34.0,Yes,No
2030-04-18,Lucknow,11.6,19.3,15.8,11.0,11.2,SSW,44,SW,W,9,18,87,75,1023.6,1013.0,7,4,18.9,14.2,Yes,Yes
2016-01-29,Chennai,13.5,27.0,2.0,12.7,1.0,WSW,32,ESE,S,5,11,76,37,1018.7,1017.7,NA,0,13.5,23.2,Yes,No
2034-05-05,Chennai,23.9,29.8,16.6,8.5,9.6,WSW,41,NW,SW,7,17,82,69,1016.5,1022.8,NA,7,29.3,27.6,Yes,Yes
2018-06-06,Ahmedabad,14.1,26.0,3.4,2.8,6.6,SSW,45,ENE,NW,7,18,53,83,1017.8,1009.8,0,3,14.3,22.2,Yes,No
2027-05-18,Chennai,18.5,28.9,0.6,1.8,5.2,NW,30,SSW,NNW,17,20,86,33,1014.1,1007.2,8,NA,22.2,24.5,Yes,Yes
2011-03-02,Ahmedabad,28.2,35.1,6.3,3.7,NA,WNW,48,E,ENE,10,17,97,76,1010.1,1008.1,5,0,33.0,31.3,Yes,Yes
2023-11-15,Bangalore,22.4,36.8,11.8,5.7,5.3,SSE,43,S,NNE,7,16,96,55,1021.4,1013.0,5,6,29.6,30.6,Yes,No
2010-10-19,Lucknow,29.1,38.0,17.3,NA,9.8,NE,22,N,SSE,15,8,78,48,1011.0,1019.1,NA,NA,37.2,35.7,Yes,Yes
2032-09-21,Pune,14.2,19.5,16.5,1.2,2.3,WNW,43,ENE,N,16,11,86,62,1017.3,1014.2,NA,6,16.3,17.5,Yes,Yes
2029-01-08,Bangalore,12.5,25.2,1.3,1.8,7.1,N,34,W,N,19,20,99,42,1017.9,1024.8,5,8,17.6,14.8,Yes,Yes
2033-09-13,Pune,10.9,18.0,9.8,NA,10.4,NW,47,SSW,WSW,18,7,64,39,1005.8,1017.8,5,3,17.5,16.3,Yes,No
2022-11-15,Lucknow,23.5,30.9,1.1,4.0,10.5,W,39,SSW,WNW,8,5,100,35,1015.3,1023.0,2,5,26.0,28.2,Yes,Yes
2015-12-05,Kolkata,17.1,26.9,14.9,11.1,11.6,NE,37,SE,N,14,18,93,38,1011.0,1015.0,NA,NA,17.1,23.0,Yes,No
2018-10-11,Lucknow,24.0,29.1,6.4,3.3,10.5,ENE,40,SSW,SSW,16,10,85,79,1006.4,1013.1,NA,5,26.4,28.4,Yes,No
2016-10-19,Delhi,19.5,28.0,9.3,13.3,NA,WNW,42,N,S,19,5,66,32,1006.5,1012.0,1,NA,22.8,22.2,Yes,No
2019-12-27,Bangalore,28.1,36.6,2.0,10.4,0.4,NNW,28,WNW,ENE,18,17,100,73,1012.3,1006.0,6,3,29.5,34.2,Yes,No
2034-05-04,Jaipur,13.2,20.4,18.5,13.0,6.8,S,36,ENE,WNW,13,9,64,39,1019.9,1019.7,NA,NA,18.7,15.5,Yes,No
2023-04-26,Hyderabad,10.1,19.2,4.8,3.7,1.7,SW,35,SSE,NE,9,15,73,90,1014.2,1005.4,4,NA,16.0,16.8,Yes,Yes
2013-09-22,Bangalore,27.6,40.4,7.8,7.5,2.0,S,45,NE,SSW,19,11,52,55,1016.5,1020.0,5,2,30.0,38.3,Yes,Yes
2028-04-01,Bangalore,15.2,26.8,19.8,14.4,NA,WNW,24,W,WSW,5,6,90,68,1024.9,1019.0,NA,5,24.1,21.3,Yes,No
2032-06-21,Mumbai,26.9,41.9,1.7,10.0,5.6,NNE,27,S,SSW,11,5,57,30,1006.8,1017.4,NA,6,30.5,27.2,Yes,Yes
2015-11-06,Hyderabad,17.1,23.0,12.4,12.7,1.7,SE,21,NW,NE,10,12,63,61,1007.4,1009.3,5,0,17.6,17.9,Yes,No
2013-04-15,Jaipur,27.5,37.4,14.3,NA,NA,N,25,SW,ESE,18,18,85,84,1022.5,1011.7,5,NA,32.3,36.8,Yes,Yes
2027-06-07,Bangalore,16.1,27.0,14.3,12.0,5.0,NNW,46,NNW,SSW,16,12,72,69,1024.3,1010.2,7,6,19.5,23.2,Yes,Yes
2029-06-30,Kolkata,24.4,36.4,9.2,NA,6.9,SW,43,ESE,W,6,15,69,83,1021.5,1010.9,7,8,29.4,26.8,Yes,Yes
2027-05-16,Lucknow,23.7,33.5,18.4,1.7,2.7,ENE,50,SSW,N,5,9,65,69,1023.9,1019.3,7,NA,24.8,26.4,Yes,No
2011-04-12,Ahmedabad,22.2,36.1,17.3,11.6,5.8,SSE,42,E,ENE,18,5,54,55,1022.3,1017.4,NA,NA,31.2,31.2,Yes,No
2022-04-08,Delhi,25.8,32.9,18.6,11.2,1.6,ESE,33,NE,WNW,9,14,76,35,1020.8,1015.9,2,7,27.1,30.6,Yes,Yes
2025-04-05,Jaipur,20.8,27.5,1.8,3.4,5.0,WSW,22,NW,ENE,17,20,60,49,1007.5,1022.7,7,7,22.6,26.3,Yes,Yes
2027-05-03,Jaipur,17.9,23.6,14.8,8.8,9.7,SE,48,ESE,SW,20,5,53,53,1014.7,1024.3,5,5,20.7,21.3,Yes,No
2033-08-25,Ahmedabad,25.5,33.8,16.4,8.4,1.4,SE,25,SSE,WSW,16,16,99,60,1019.8,1011.5,2,NA,33.0,28.9,Yes,Yes
2016-12-27,Hyderabad,24.8,33.3,8.7,13.2,5.5,SSW,24,S,SW,11,11,81,57,1007.4,1016.4,NA,6,25.8,29.5,Yes,Yes
2014-04-15,Delhi,21.5,27.5,12.4,12.0,NA,SE,25,WNW,W,13,8,95,87,1006.7,1007.5,8,3,25.6,25.8,Yes,No
2013-02-04,Mumbai,12.6,18.1,16.3,1.3,9.3,ESE,49,E,ENE,12,15,90,69,1009.1,1008.0,0,7,15.7,14.6,Yes,No
2034-09-07,Bangalore,27.2,36.9,6.4,7.3,0.2,ENE,44,SW,N,19,5,74,90,1009.5,1012.1,0,NA,33.2,31.2,Yes,No
2012-04-18,Lucknow,23.8,35.6,4.4,13.6,9.8,SSE,42,WNW,W,19,15,83,55,1020.7,1008.2,NA,3,27.6,25.6,Yes,Yes
2028-10-29,Chennai,17.1,24.2,1.5,NA,0.9,NNE,49,NNE,ENE,7,18,73,67,1009.0,1020.4,8,2,24.1,19.6,Yes,No
2031-09-30,Pune,29.4,37.1,13.7,7.2,NA,SE,22,NNW,W,8,13,58,53,1008.5,1017.5,5,0,34.9,31.1,Yes,No
2026-03-27,Hyderabad,12.6,27.3,8.8,7.1,3.2,ESE,22,ENE,NNW,16,13,66,64,1022.7,1012.3,5,6,22.3,19.7,Yes,No
2029-05-05,Bangalore,27.6,37.0,2.4,4.0,3.0,SW,21,SW,NNW,18,9,94,61,1016.7,1010.2,4,8,34.0,37.0,Yes,No
2010-02-16,Mumbai,15.9,24.4,7.2,3.0,NA,ENE,33,NNW,WNW,13,20,63,55,1020.1,1021.1,6,3,16.5,18.4,Yes,Yes
2028-08-25,Bangalore,24.8,31.5,14.9,8.1,2.5,WNW,23,SSE,W,12,7,60,89,1010.0,1024.9,NA,5,26.4,30.5,Yes,Yes
2011-10-04,Hyderabad,26.0,33.4,0.9,2.0,1.9,W,21,ESE,SE,13,16,63,84,1023.3,1006.8,5,NA,31.2,31.3,Yes,No
2029-01-14,Ahmedabad,29.1,43.0,13.4,14.2,0.2,ESE,20,NE,NE,6,17,63,60,1013.5,1010.9,NA,1,32.3,42.7,Yes,No
2018-02-05,Bangalore,28.4,42.2,6.1,4.0,7.0,W,33,NNE,E,18,10,55,81,1013.3,1012.5,7,4,38.8,32.9,Yes,Yes
2023-10-01,Lucknow,28.8,34.9,18.3,5.6,NA,S,39,NNW,WNW,6,8,75,48,1007.3,1015.7,NA,NA,33.3,33.4,Yes,Yes
2014-04-14,Bangalore,18.2,28.4,10.8,6.5,9.0,ENE,48,SSW,ESE,7,11,67,55,1012.3,1016.1,2,NA,27.7,19.5,Yes,Yes
2021-02-04,Jaipur,25.6,34.7,1.4,12.1,0.5,NE,46,ENE,NE,9,17,79,40,1013.9,1012.3,NA,NA,33.8,26.1,Yes,Yes
2027-08-23,Kolkata,15.4,29.0,6.9,8.5,8.3,SE,40,NNW,NNE,9,18,85,44,1021.2,1007.5,NA,NA,27.4,24.4,Yes,Yes
