Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Date_month
5,12.6,18.7,1.5,10.8,4.1,10,22.0,11,15,15,15.0,87,85,1005.4,1009.4,8.0,3.0,18.3,15.7,True,False,1
7,22.8,33.4,1.5,2.7,5.4,1,45.0,6,10,9,7.0,92,83,1024.7,1024.3,6.0,0.0,22.9,28.3,True,False,5
9,18.2,31.4,1.5,6.6,6.0,12,21.0,12,8,5,16.0,58,72,1007.4,1010.6,7.0,0.0,25.6,18.5,True,False,2
6,14.0,27.2,1.5,4.4,9.7,14,21.0,3,9,14,19.0,65,82,1016.1,1012.5,3.0,5.0,19.2,20.4,True,False,11
7,21.1,32.0,1.5,5.6,3.7,6,25.0,13,9,5,9.0,71,35,1010.3,1016.1,2.0,4.0,30.3,21.5,True,False,11
4,14.2,19.4,1.3,8.3,1.9,9,20.0,11,5,8,11.0,87,37,1015.8,1016.1,7.0,7.0,18.6,19.2,True,False,6
7,23.1,33.7,0.1,2.1,6.7,10,36.0,11,9,5,11.0,60,90,1015.1,1013.7,1.0,0.0,24.1,28.6,True,False,8
5,27.7,35.3,1.5,13.4,3.8,2,26.0,10,5,7,5.0,82,49,1022.7,1022.9,4.0,6.0,30.1,29.6,True,False,8
5,22.0,28.2,1.5,5.0,9.7,5,45.0,2,11,18,6.0,80,86,1018.1,1006.6,1.0,8.0,24.4,27.8,True,False,4
1,22.0,27.7,1.5,8.4,11.9,1,33.0,10,4,8,14.0,68,49,1023.1,1016.9,2.0,6.0,23.1,25.3,True,False,12
10,25.2,38.2,1.5,8.0,11.3,13,39.0,15,6,19,19.0,54,51,1013.5,1006.3,0.0,4.0,35.3,34.0,True,False,2
4,13.5,27.0,1.5,12.7,1.0,5,32.0,14,8,5,11.0,76,37,1018.7,1017.7,0.0,0.0,13.5,23.2,True,False,1
7,14.1,26.0,1.5,2.8,6.6,8,45.0,12,0,7,18.0,53,83,1017.8,1009.8,0.0,3.0,14.3,22.2,True,False,6
3,22.4,36.8,1.5,5.7,5.3,10,43.0,10,5,7,16.0,96,55,1021.4,1013.0,5.0,6.0,29.6,30.6,True,False,11
8,10.9,18.0,1.5,8.9,10.4,1,47.0,8,6,18,7.0,64,39,1005.8,1017.8,5.0,3.0,17.5,16.3,True,False,9
5,17.1,26.9,1.5,11.1,11.6,11,37.0,13,2,14,18.0,93,38,1011.0,1015.0,2.0,4.0,17.1,23.0,True,False,12
10,24.0,29.1,1.5,3.3,10.5,14,40.0,8,7,16,10.0,85,79,1006.4,1013.1,2.0,5.0,26.4,28.4,True,False,10
1,19.5,28.0,1.5,13.3,7.6,2,42.0,1,8,19,5.0,66,32,1006.5,1012.0,1.0,1.0,22.8,22.2,True,False,10
3,28.1,36.6,1.5,10.4,0.4,0,28.0,4,13,18,17.0,100,73,1012.3,1006.0,6.0,3.0,29.5,34.2,True,False,12
9,13.2,20.4,1.5,13.0,6.8,7,36.0,12,3,13,9.0,64,39,1019.9,1019.7,5.0,8.0,18.7,15.5,True,False,5
3,15.2,26.8,1.5,14.4,10.5,2,24.0,5,6,5,6.0,90,68,1024.9,1019.0,0.0,5.0,24.1,21.3,True,False,4
6,17.1,23.0,1.5,12.7,1.7,12,21.0,2,11,10,12.0,63,61,1007.4,1009.3,5.0,0.0,17.6,17.9,True,False,11
10,23.7,33.5,1.5,1.7,2.7,14,50.0,8,2,5,9.0,65,69,1023.9,1019.3,7.0,7.0,24.8,26.4,True,False,5
7,22.2,36.1,1.5,11.6,5.8,10,42.0,15,13,18,5.0,54,55,1022.3,1017.4,0.0,8.0,31.2,31.2,True,False,4
9,17.9,23.6,1.5,8.8,9.7,12,48.0,14,9,20,5.0,53,53,1014.7,1024.3,5.0,5.0,20.7,21.3,True,False,5
1,21.5,27.5,1.5,12.0,3.9,12,25.0,4,4,13,8.0,95,87,1006.7,1007.5,8.0,3.0,25.6,25.8,True,False,4
2,12.6,18.1,1.5,1.3,9.3,13,49.0,15,13,12,15.0,90,69,1009.1,1008.0,0.0,7.0,15.7,14.6,True,False,2
3,27.2,36.9,1.5,7.3,0.2,14,44.0,7,2,19,5.0,74,90,1009.5,1012.1,0.0,5.0,33.2,31.2,True,False,9
4,17.1,24.2,1.5,5.8,0.9,6,49.0,3,13,7,18.0,73,67,1009.0,1020.4,8.0,2.0,24.1,19.6,True,False,10
8,29.4,37.1,1.5,7.2,2.2,12,22.0,0,4,8,13.0,58,53,1008.5,1017.5,5.0,0.0,34.9,31.1,True,False,9
6,12.6,27.3,1.5,7.1,3.2,13,22.0,12,1,16,13.0,66,64,1022.7,1012.3,5.0,6.0,22.3,19.7,True,False,3
3,27.6,37.0,1.5,4.0,3.0,9,21.0,7,1,18,9.0,94,61,1016.7,1010.2,4.0,8.0,34.0,37.0,True,False,5
6,26.0,33.4,0.9,2.0,1.9,4,21.0,14,10,13,16.0,63,84,1023.3,1006.8,5.0,8.0,31.2,31.3,True,False,10
7,29.1,43.0,1.5,14.2,0.2,13,20.0,9,11,6,17.0,63,60,1013.5,1010.9,8.0,1.0,32.3,40.45,True,False,1
5,18.7,26.1,1.5,13.3,10.2,1,40.0,2,7,14,19.0,52,41,1022.3,1023.9,0.0,1.0,23.1,21.0,True,False,5
4,10.3,15.8,1.5,1.8,4.9,0,33.0,7,4,5,17.0,90,75,1007.4,1019.3,0.0,4.0,12.1,13.9,True,False,9
1,13.5,24.7,1.5,0.6,11.4,14,25.0,5,7,11,14.0,84,61,1010.9,1017.2,2.0,5.0,18.1,15.9,True,False,7
6,24.6,35.1,1.5,10.5,4.8,14,27.0,0,2,5,14.0,69,51,1005.6,1008.9,3.0,6.0,30.2,35.0,True,False,2
8,11.3,19.3,1.5,9.7,4.5,0,25.0,7,1,10,19.0,65,83,1008.8,1015.5,1.0,6.0,17.5,17.1,True,False,3
10,28.0,41.0,1.5,0.8,7.0,7,38.0,13,13,19,10.0,96,81,1007.9,1011.2,4.0,0.0,31.3,32.7,True,False,11
4,28.4,40.4,1.5,10.2,7.4,6,48.0,11,6,11,5.0,75,50,1022.8,1020.0,4.0,5.0,35.3,29.4,True,False,9
2,21.0,30.6,1.5,13.9,7.1,8,32.0,3,8,8,8.0,74,67,1005.9,1016.2,0.0,4.0,21.3,25.7,True,False,12
1,29.3,37.6,1.5,3.0,3.8,14,36.0,14,9,17,18.0,58,67,1011.5,1019.9,5.0,3.0,34.7,30.9,True,False,8
4,12.7,18.3,1.5,10.6,7.8,2,46.0,8,4,18,16.0,99,65,1006.6,1023.1,6.0,7.0,14.7,16.7,True,False,5
2,15.8,22.5,1.5,5.0,1.7,5,29.0,13,14,16,5.0,99,31,1019.9,1021.6,0.0,4.0,21.6,17.7,True,False,12
6,17.4,32.2,1.5,3.4,9.7,11,41.0,8,3,7,16.0,69,37,1018.8,1005.2,3.0,7.0,28.9,26.4,True,False,1
1,22.8,32.5,1.5,11.7,10.4,15,34.0,5,4,19,19.0,53,50,1019.9,1012.3,1.0,6.0,31.5,25.2,True,False,11
1,26.0,31.1,1.5,13.5,11.0,8,47.0,11,4,11,16.0,67,74,1008.6,1014.5,0.0,7.0,29.6,28.8,True,False,4
2,24.6,37.5,1.5,6.4,5.1,4,23.0,13,11,14,15.0,93,53,1019.2,1006.3,2.0,4.0,27.0,36.0,True,False,8
4,29.4,38.5,1.5,13.3,0.6,3,34.0,0,3,20,14.0,50,88,1013.9,1016.4,6.0,3.0,32.6,30.6,True,False,10
9,21.3,35.5,1.5,13.5,3.3,4,31.0,13,11,9,12.0,69,53,1006.3,1023.0,0.0,7.0,23.6,21.3,True,False,5
5,13.4,25.1,1.5,8.8,0.6,5,25.0,13,1,20,18.0,55,67,1021.7,1022.7,5.0,2.0,18.8,22.9,True,False,10
5,26.0,36.9,1.5,9.2,8.4,8,38.0,13,12,16,6.0,62,61,1008.0,1020.3,3.0,8.0,34.8,36.5,True,False,11
3,20.6,27.3,1.5,11.3,7.5,5,21.0,11,8,5,10.0,51,73,1008.8,1013.5,7.0,6.0,24.2,23.2,True,False,12
1,17.0,26.5,1.5,3.5,11.6,6,25.0,6,12,17,9.0,66,75,1018.9,1020.7,5.0,2.0,17.6,19.2,True,False,1
2,14.9,28.3,1.5,10.6,9.6,1,32.0,15,8,9,10.0,90,72,1024.4,1012.2,0.0,2.0,22.3,15.3,True,False,7
8,20.3,31.5,1.5,4.6,7.3,0,25.0,15,1,11,20.0,72,69,1009.9,1015.4,3.0,0.0,22.5,23.0,True,False,6
6,22.6,32.6,1.5,11.4,10.1,0,43.0,0,9,17,5.0,54,80,1015.3,1012.0,4.0,2.0,26.6,25.6,True,False,12
3,10.8,24.6,1.2,3.5,0.0,5,34.0,7,13,6,10.0,86,35,1008.8,1012.7,8.0,4.0,12.1,16.2,True,False,8
1,25.8,31.1,0.8,8.1,9.3,4,21.0,8,1,6,16.0,71,80,1007.2,1015.8,5.0,7.0,28.5,29.1,True,False,9
3,28.8,40.9,1.5,9.8,7.2,13,41.0,12,7,11,5.0,87,67,1016.5,1015.6,3.0,7.0,30.3,32.7,True,False,9
9,18.8,31.9,1.5,0.8,10.0,4,22.0,7,13,18,19.0,81,46,1015.6,1013.0,7.0,2.0,20.5,28.2,True,False,8
1,24.4,38.0,1.5,2.0,11.3,4,40.0,9,0,16,14.0,53,79,1016.4,1009.9,6.0,2.0,33.6,24.5,True,False,7
8,25.2,32.7,1.5,7.1,6.2,7,42.0,0,7,7,16.0,93,87,1023.6,1018.6,7.0,2.0,25.2,29.2,True,False,8
8,17.6,24.6,1.5,1.4,10.0,1,30.0,7,3,8,10.0,76,55,1024.3,1021.1,3.0,8.0,18.5,21.6,True,False,11
5,20.6,32.6,1.5,14.3,7.0,5,33.0,15,4,8,20.0,76,46,1019.5,1021.2,6.0,6.0,27.8,26.5,True,False,4
7,27.0,34.7,1.5,13.8,5.7,0,20.0,9,2,18,5.0,52,60,1014.2,1023.6,8.0,8.0,27.2,33.2,True,False,11
9,26.7,37.1,1.5,1.9,1.4,12,43.0,12,8,17,10.0,57,42,1007.1,1019.1,3.0,0.0,29.9,35.3,True,False,10
2,17.8,24.5,1.5,6.1,10.4,6,40.0,0,11,17,20.0,93,72,1020.8,1011.3,3.0,5.0,19.5,22.2,True,False,11
4,28.9,41.3,1.5,6.0,0.9,14,41.0,10,6,13,8.0,72,65,1017.2,1016.5,4.0,1.0,35.3,36.1,True,False,12
5,20.4,28.7,1.5,4.3,5.7,4,45.0,15,4,5,16.0,97,86,1016.3,1014.3,6.0,3.0,24.9,21.9,True,False,9
2,25.0,33.1,1.5,9.1,5.4,14,34.0,3,14,17,9.0,60,53,1015.3,1024.1,8.0,0.0,26.1,30.8,True,False,4
6,13.3,21.7,1.5,9.8,6.2,4,32.0,6,14,10,13.0,85,57,1022.7,1014.2,1.0,8.0,15.4,14.6,True,False,3
6,12.0,19.9,1.5,11.1,1.5,3,32.0,0,5,16,5.0,66,56,1010.2,1014.2,2.0,1.0,16.9,19.7,True,False,1
10,26.9,34.0,1.5,2.0,10.4,7,31.0,2,12,8,16.0,76,54,1005.4,1010.9,7.0,1.0,27.6,30.5,True,False,1
6,15.7,22.1,1.5,3.6,9.2,4,44.0,7,10,17,15.0,70,49,1009.6,1021.2,5.0,1.0,19.1,20.4,True,False,4
3,18.4,24.6,1.5,5.4,3.3,2,30.0,15,12,8,11.0,91,56,1006.2,1005.2,2.0,6.0,22.9,22.8,True,False,3
2,21.5,29.4,1.5,3.8,7.6,3,33.0,3,7,10,15.0,76,55,1016.5,1024.3,8.0,3.0,24.9,24.4,True,False,5
3,28.9,43.0,1.5,10.1,7.2,15,23.0,13,5,19,7.0,60,36,1009.6,1014.6,5.0,1.0,33.9,32.7,True,False,1
9,13.5,28.0,1.5,11.4,10.6,13,21.0,2,6,18,8.0,80,68,1005.6,1005.4,5.0,6.0,13.6,14.7,True,False,10
1,19.3,27.6,1.5,3.5,0.2,7,29.0,10,2,20,10.0,57,89,1021.3,1006.1,8.0,8.0,23.2,21.1,True,False,10
7,15.4,23.4,1.5,5.1,11.2,11,39.0,5,2,8,9.0,73,31,1016.4,1005.4,8.0,8.0,19.4,16.6,True,False,7
2,27.9,37.1,1.5,6.9,9.9,0,32.0,11,11,7,16.0,79,39,1010.6,1019.4,7.0,6.0,34.4,36.1,True,False,12
1,21.6,27.2,1.5,0.9,1.9,9,33.0,2,10,16,13.0,51,49,1015.2,1009.2,7.0,6.0,21.8,23.3,True,False,7
8,22.0,30.5,1.5,2.5,6.6,14,20.0,11,11,11,18.0,67,53,1014.4,1018.9,3.0,0.0,29.8,28.5,True,False,7
10,18.3,27.1,0.2,12.2,1.7,10,21.0,1,15,8,19.0,52,44,1018.3,1014.7,8.0,3.0,20.3,23.2,True,False,1
4,19.9,26.5,1.5,10.0,2.7,1,22.0,6,0,10,19.0,85,36,1022.9,1018.7,4.0,6.0,25.3,24.9,True,False,7
3,26.3,40.0,1.5,2.6,0.5,2,34.0,13,4,5,5.0,95,39,1020.0,1006.0,1.0,6.0,33.4,28.7,True,False,6
8,27.3,34.6,1.5,6.8,10.4,3,22.0,9,13,20,16.0,77,50,1007.7,1021.3,5.0,6.0,31.5,30.1,True,False,7
10,10.8,23.7,1.5,11.6,11.4,2,33.0,5,7,7,11.0,97,84,1012.0,1023.8,3.0,5.0,12.1,16.7,True,False,1
7,22.3,29.6,1.5,2.1,5.4,15,46.0,4,14,15,18.0,52,60,1024.5,1023.8,0.0,4.0,24.3,26.4,True,False,12
10,22.8,37.6,1.5,0.9,3.4,1,40.0,5,2,12,6.0,76,66,1018.6,1015.6,2.0,7.0,27.7,32.0,True,False,12
8,22.0,36.8,1.5,0.3,1.5,7,25.0,14,3,5,6.0,57,58,1008.8,1024.3,1.0,0.0,30.6,24.5,True,False,7
10,23.7,32.0,1.5,5.5,9.8,4,31.0,10,1,7,16.0,84,41,1008.9,1007.0,1.0,1.0,24.7,29.1,True,False,12
2,14.4,25.3,1.5,14.6,2.7,3,21.0,12,13,8,14.0,87,52,1008.0,1022.2,0.0,2.0,16.3,19.4,True,False,2
9,19.4,33.1,1.5,3.6,10.3,12,37.0,9,11,14,5.0,56,61,1014.2,1021.3,4.0,4.0,26.6,30.7,True,False,7
9,25.4,38.4,1.5,0.4,5.8,13,38.0,10,13,11,6.0,78,86,1021.0,1008.4,7.0,1.0,25.5,34.5,True,False,5
7,15.8,21.4,1.5,1.3,4.0,2,39.0,1,10,20,7.0,78,41,1022.6,1010.2,1.0,8.0,17.8,18.2,True,False,3
1,14.7,24.7,1.5,7.7,7.3,7,49.0,13,10,7,5.0,58,54,1014.7,1021.7,7.0,5.0,19.6,18.8,True,False,2
10,19.9,30.9,1.5,6.2,0.6,2,27.0,4,2,5,7.0,53,90,1018.4,1020.6,8.0,5.0,30.4,23.6,True,False,12
1,18.2,26.9,1.5,13.3,4.9,4,35.0,5,5,8,16.0,52,51,1008.4,1012.0,4.0,8.0,24.4,22.4,True,False,8
9,29.8,37.6,1.5,11.0,6.2,2,30.0,1,15,17,16.0,87,77,1013.9,1022.7,7.0,6.0,34.2,30.3,True,False,10
8,29.2,41.3,1.5,2.0,10.3,0,28.0,4,1,15,13.0,84,66,1019.6,1018.2,1.0,5.0,35.3,33.9,True,False,11
2,15.4,24.6,1.5,6.0,8.9,8,49.0,7,9,10,9.0,99,48,1022.7,1019.4,5.0,7.0,21.7,21.2,True,False,1
9,14.9,22.2,1.5,12.8,6.9,13,48.0,13,15,15,14.0,99,73,1005.7,1018.1,4.0,0.0,17.5,17.4,True,False,5
6,15.6,28.7,1.5,0.7,6.5,4,29.0,2,1,9,13.0,88,66,1005.0,1019.4,6.0,3.0,27.2,16.5,True,False,2
6,29.4,36.8,1.5,13.2,1.1,3,25.0,8,10,10,18.0,50,63,1008.4,1018.0,6.0,3.0,31.9,35.7,True,False,7
4,15.6,26.7,1.5,13.4,2.9,2,29.0,14,14,5,18.0,64,83,1011.6,1008.8,1.0,7.0,19.5,21.3,True,False,4
3,28.6,38.8,1.5,1.2,5.8,8,37.0,11,10,13,5.0,60,56,1022.1,1007.6,5.0,4.0,35.3,33.3,True,False,2
1,27.0,33.3,1.5,1.4,2.5,13,23.0,10,7,15,18.0,72,81,1012.9,1005.5,0.0,1.0,27.6,27.7,True,False,12
5,19.5,28.5,1.5,14.3,11.6,15,42.0,6,12,16,12.0,75,31,1020.3,1008.8,7.0,4.0,26.5,23.6,True,False,2
9,16.3,23.0,1.5,1.7,2.7,9,42.0,14,0,5,11.0,64,54,1008.9,1015.1,2.0,8.0,17.1,21.6,True,False,1
4,17.4,24.3,1.5,10.9,1.7,7,20.0,6,1,6,12.0,69,56,1020.9,1013.0,6.0,3.0,20.8,22.8,True,False,11
2,20.1,34.5,1.5,9.2,3.0,3,23.0,4,7,17,12.0,96,75,1017.9,1014.7,3.0,5.0,20.9,26.8,True,False,12
8,13.5,23.3,1.5,11.1,8.9,7,26.0,4,8,13,16.0,99,49,1007.5,1013.7,8.0,6.0,16.0,16.7,True,False,1
2,24.6,38.9,1.5,2.5,5.4,14,21.0,9,14,20,14.0,93,31,1007.9,1020.6,2.0,5.0,28.6,38.6,True,False,2
5,28.0,33.6,1.5,8.9,0.1,12,44.0,5,7,12,15.0,56,57,1017.0,1019.2,7.0,0.0,32.2,33.5,True,False,10
3,26.7,40.1,1.5,11.2,3.2,3,41.0,1,11,16,17.0,50,63,1016.1,1017.8,4.0,1.0,33.0,32.3,True,False,4
5,27.6,32.8,1.5,4.4,0.3,0,38.0,12,5,6,16.0,67,70,1012.0,1022.0,2.0,3.0,28.0,27.8,True,False,8
5,16.5,24.1,0.2,1.2,5.4,14,28.0,15,4,11,12.0,89,60,1018.3,1006.5,2.0,0.0,22.9,22.3,True,False,2
3,15.7,26.2,1.5,12.3,11.7,7,50.0,11,0,17,5.0,76,48,1005.3,1007.8,6.0,2.0,17.1,23.8,True,False,10
7,26.8,35.6,1.5,3.6,1.1,12,25.0,6,8,16,8.0,66,40,1021.4,1009.6,8.0,8.0,27.8,30.3,True,False,11
5,19.5,26.1,1.5,10.5,0.0,3,22.0,12,2,16,20.0,63,31,1017.1,1021.5,1.0,5.0,20.6,20.2,True,False,5
3,19.2,26.7,1.5,5.1,0.8,15,40.0,10,13,12,6.0,62,57,1013.6,1024.8,0.0,2.0,20.7,19.7,True,False,6
9,24.2,31.8,1.5,6.1,4.5,0,41.0,14,10,15,19.0,55,30,1012.7,1005.3,8.0,8.0,26.6,25.1,True,False,10
5,24.2,38.2,1.5,0.9,11.9,9,50.0,0,15,13,5.0,75,31,1023.1,1010.1,0.0,8.0,30.0,31.3,True,False,7
6,18.4,28.9,1.3,9.5,3.6,15,34.0,7,5,11,10.0,69,52,1024.2,1012.6,8.0,5.0,28.8,22.0,True,False,10
10,17.3,27.8,1.5,11.2,4.2,4,41.0,2,1,18,14.0,83,35,1006.7,1015.6,1.0,1.0,22.2,24.5,True,False,10
1,11.9,20.7,1.5,2.5,8.9,9,24.0,9,0,14,19.0,89,31,1018.5,1012.3,3.0,0.0,17.0,18.4,True,False,12
4,21.8,30.1,1.5,14.3,4.1,13,28.0,11,14,16,9.0,71,86,1021.8,1023.8,8.0,1.0,28.3,24.9,True,False,3
7,26.4,35.6,1.5,11.1,3.0,11,33.0,13,13,20,16.0,81,34,1014.2,1013.1,6.0,4.0,31.4,34.4,True,False,11
3,12.1,20.3,1.5,6.4,11.5,10,36.0,10,1,18,19.0,56,84,1005.7,1009.5,2.0,8.0,19.9,19.8,True,False,8
9,16.7,28.7,1.5,9.3,9.5,7,31.0,3,4,19,15.0,57,59,1008.2,1017.5,5.0,4.0,18.0,23.3,True,False,9
8,22.3,33.1,1.5,0.6,2.9,10,30.0,10,6,20,7.0,58,40,1022.9,1020.8,4.0,5.0,28.6,26.4,True,False,11
5,12.2,21.0,1.5,5.1,4.7,2,21.0,12,13,20,18.0,56,47,1015.4,1009.7,4.0,5.0,15.3,20.9,True,False,11
3,26.4,33.3,1.5,1.6,5.9,5,27.0,4,0,9,15.0,53,49,1018.1,1007.3,5.0,0.0,29.8,27.9,True,False,11
7,12.9,21.9,1.5,10.8,6.2,11,20.0,10,12,7,6.0,96,35,1019.0,1008.4,4.0,3.0,19.8,20.7,True,False,12
2,12.9,20.3,1.5,10.2,6.6,14,41.0,5,4,9,5.0,66,58,1007.7,1020.6,4.0,0.0,18.3,16.6,True,False,6
4,13.9,26.0,1.5,12.4,4.0,0,28.0,14,5,12,9.0,85,67,1024.1,1019.9,1.0,7.0,16.8,18.2,True,False,4
6,15.7,29.2,1.5,8.2,7.4,13,42.0,9,6,5,11.0,82,59,1022.7,1023.2,0.0,0.0,21.8,19.5,True,False,10
4,13.2,21.0,1.5,0.7,9.5,13,44.0,4,12,9,8.0,78,68,1019.3,1024.9,2.0,8.0,19.9,15.4,True,False,9
1,16.7,30.7,1.5,10.5,9.5,5,30.0,0,12,14,11.0,51,66,1012.3,1024.4,8.0,5.0,29.5,21.4,True,False,2
9,14.0,20.2,1.5,9.9,4.0,13,48.0,15,0,13,20.0,66,47,1010.7,1009.2,2.0,2.0,17.2,17.0,True,False,4
9,27.6,38.5,1.5,2.9,9.4,1,27.0,2,15,6,17.0,100,73,1010.0,1020.1,2.0,8.0,35.3,37.5,True,False,9
2,24.3,37.1,1.5,8.3,5.0,4,41.0,4,10,10,14.0,85,53,1023.0,1022.1,3.0,6.0,27.3,26.4,True,False,1
10,27.5,41.5,1.5,1.4,1.2,13,37.0,4,13,8,9.0,56,87,1015.9,1007.7,7.0,8.0,32.6,40.0,True,False,12
6,26.5,32.7,1.5,3.1,7.8,15,22.0,3,13,13,18.0,80,84,1005.5,1010.2,2.0,4.0,29.1,27.1,True,False,12
3,19.1,28.5,1.5,3.5,2.7,2,39.0,11,12,9,15.0,73,53,1017.8,1015.0,1.0,2.0,20.7,19.6,True,False,5
4,20.2,28.0,1.5,4.9,2.8,2,46.0,12,10,9,6.0,72,60,1007.0,1016.0,8.0,4.0,27.9,23.9,True,False,2
8,27.9,41.5,1.5,6.9,3.7,9,25.0,15,4,14,5.0,73,33,1021.7,1020.0,0.0,0.0,28.7,31.2,True,False,9
6,18.7,33.6,0.4,12.2,1.4,8,27.0,13,2,8,6.0,73,48,1013.1,1005.5,4.0,4.0,26.3,27.2,True,False,4
9,13.6,25.4,0.5,1.1,7.2,7,21.0,6,2,12,8.0,67,50,1020.2,1015.3,8.0,8.0,16.8,17.7,True,False,8
8,10.5,19.2,1.5,4.6,5.3,15,48.0,4,13,5,5.0,88,60,1014.1,1014.7,1.0,6.0,13.1,16.8,True,False,11
6,24.4,38.7,1.5,9.6,3.8,15,25.0,3,15,9,15.0,68,81,1007.0,1008.6,4.0,6.0,30.4,36.3,True,False,2
9,26.6,34.8,1.5,1.2,3.1,7,50.0,11,12,13,6.0,97,76,1014.3,1015.0,1.0,0.0,27.0,30.0,True,False,2
1,17.9,29.8,1.5,8.7,1.3,4,50.0,7,4,13,17.0,69,88,1019.1,1019.7,7.0,7.0,25.0,24.4,True,False,5
3,14.4,21.3,1.5,7.1,9.8,9,32.0,4,12,10,5.0,60,86,1007.6,1007.8,0.0,6.0,17.3,15.3,True,False,12
2,11.7,19.4,1.5,0.8,1.8,14,38.0,10,11,19,12.0,80,86,1012.2,1017.2,8.0,0.0,11.8,18.0,True,False,6
6,12.3,26.3,1.5,8.2,9.3,6,37.0,14,11,19,13.0,56,55,1018.4,1019.9,6.0,5.0,14.8,20.2,True,False,11
4,12.9,19.6,1.5,0.9,7.9,1,48.0,9,13,18,16.0,100,44,1021.0,1012.0,8.0,4.0,13.7,15.5,True,False,7
9,11.8,18.0,0.5,5.1,0.9,1,21.0,4,6,12,13.0,97,31,1022.5,1009.8,8.0,3.0,16.4,13.5,True,False,9
4,22.4,31.9,1.5,8.9,6.1,0,34.0,6,5,20,15.0,85,61,1006.5,1018.4,0.0,1.0,23.3,27.0,True,False,6
8,17.4,29.6,1.5,11.6,0.8,14,49.0,10,6,17,14.0,82,71,1009.3,1022.0,7.0,3.0,25.7,19.0,True,False,7
9,14.9,28.4,1.5,1.3,8.6,1,34.0,15,4,10,6.0,100,83,1019.5,1007.4,8.0,4.0,25.9,15.5,True,False,2
10,15.9,22.4,1.5,12.2,11.2,11,39.0,10,4,14,17.0,63,49,1011.5,1012.1,6.0,0.0,16.1,16.4,True,False,1
8,23.4,33.9,1.5,8.0,10.0,9,20.0,8,15,16,5.0,81,40,1014.7,1024.8,8.0,3.0,29.7,30.0,True,False,2
3,17.0,24.5,1.5,2.6,9.0,13,31.0,13,0,5,14.0,52,35,1008.9,1024.0,6.0,0.0,22.2,20.0,True,False,11
4,28.2,35.4,1.5,2.2,10.3,1,45.0,12,12,11,7.0,63,35,1010.3,1011.1,3.0,2.0,32.3,29.0,True,False,5
6,17.6,25.6,0.0,12.1,11.2,6,48.0,2,12,19,10.0,67,46,1016.9,1013.2,6.0,1.0,22.3,18.9,False,False,12
5,17.1,29.8,1.5,0.3,7.9,6,27.0,15,2,13,11.0,54,69,1020.9,1024.7,7.0,8.0,29.2,18.9,True,False,1
2,19.4,30.1,1.5,6.8,1.8,1,34.0,2,2,16,18.0,65,37,1014.6,1015.7,2.0,7.0,26.4,25.6,True,False,9
7,12.4,17.5,1.5,12.4,11.5,14,38.0,2,8,6,13.0,51,39,1009.5,1023.2,5.0,0.0,16.3,13.3,True,False,12
7,15.4,21.2,1.5,2.1,6.5,12,23.0,6,12,20,11.0,97,80,1008.1,1005.5,4.0,4.0,20.5,18.1,True,False,1
10,10.6,19.2,1.5,14.5,3.3,9,49.0,14,6,9,9.0,96,70,1024.3,1006.8,0.0,3.0,15.2,18.1,True,False,10
7,10.6,18.8,1.5,3.5,10.7,3,22.0,13,12,12,15.0,79,68,1022.6,1012.7,8.0,3.0,14.8,18.7,True,False,4
8,26.5,36.9,1.5,0.4,5.6,3,46.0,14,5,17,9.0,53,84,1016.3,1020.1,5.0,5.0,33.9,36.1,True,False,1
5,13.0,24.1,1.5,5.5,0.0,2,39.0,7,4,12,13.0,78,72,1015.2,1012.5,2.0,3.0,13.8,17.2,True,False,1
10,18.7,33.1,1.5,9.9,1.6,15,33.0,1,6,10,6.0,99,51,1018.2,1018.2,4.0,6.0,19.7,32.1,True,False,7
3,13.3,21.3,1.5,8.7,9.8,15,42.0,8,3,19,10.0,71,43,1013.9,1007.8,3.0,8.0,17.3,18.1,True,False,3
9,22.7,34.6,1.5,3.5,6.5,3,21.0,10,6,13,15.0,77,76,1020.1,1013.2,8.0,7.0,33.0,26.3,True,False,10
7,25.6,32.9,1.5,10.5,10.5,2,26.0,13,5,8,8.0,60,52,1009.7,1019.8,4.0,5.0,29.0,26.2,True,False,9
6,13.1,24.9,1.5,13.9,7.4,8,47.0,1,8,19,5.0,73,80,1023.4,1020.1,2.0,3.0,18.1,14.8,True,False,7
2,29.7,35.6,1.5,2.3,3.9,11,47.0,7,0,15,14.0,88,85,1006.2,1006.1,1.0,8.0,32.6,33.5,True,False,11
10,20.0,30.1,1.5,8.8,7.3,3,44.0,5,1,16,11.0,86,45,1024.4,1015.9,5.0,5.0,20.2,27.0,True,False,11
2,17.1,23.6,1.5,3.5,0.6,5,28.0,9,15,10,17.0,64,35,1012.0,1016.4,0.0,0.0,23.4,21.2,True,False,5
2,10.9,23.8,1.5,12.5,7.8,13,33.0,12,10,10,15.0,58,41,1014.6,1018.2,4.0,4.0,15.2,20.7,True,False,5
9,10.3,19.8,1.5,1.6,0.2,1,49.0,3,7,10,14.0,63,47,1006.1,1006.5,4.0,7.0,18.8,10.7,True,False,8
